uniqid_huc10,NLCD11_11_huc10,NLCD11_12_huc10,NLCD11_21_huc10,NLCD11_22_huc10,NLCD11_23_huc10,NLCD11_24_huc10,NLCD11_31_huc10,NLCD11_41_huc10,NLCD11_42_huc10,NLCD11_43_huc10,NLCD11_52_huc10,NLCD11_71_huc10,NLCD11_81_huc10,NLCD11_82_huc10,NLCD11_90_huc10,NLCD11_95_huc10,NLCD11_9999_huc10
5978,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,42.84,0.00,33.55,22.95,0.01,0.00,0.21,0.39,0.00
5979,0.05,0.00,1.94,3.99,2.00,0.83,0.44,0.00,0.00,0.00,86.82,1.12,0.94,1.13,0.60,0.13,0.00
5980,0.07,0.00,8.04,0.24,0.05,0.00,0.38,2.34,1.22,0.04,68.46,13.83,4.19,0.00,1.09,0.05,0.00
5981,0.01,0.00,0.92,0.34,0.03,0.00,0.00,0.05,84.92,0.06,10.55,1.75,0.61,0.03,0.00,0.73,0.00
5982,3.04,0.00,3.04,0.88,0.25,0.01,0.02,0.16,0.83,0.00,47.90,10.18,2.56,30.77,0.33,0.03,0.00
5983,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.77,0.42,0.00,98.20,0.43,0.00,0.00,0.12,0.00,0.00
5984,0.07,0.00,1.07,0.18,0.01,0.00,0.52,0.00,73.15,0.01,18.45,4.88,0.30,0.11,0.03,1.22,0.00
5985,0.00,0.00,0.48,0.01,0.00,0.00,0.03,0.00,3.36,0.00,94.34,1.77,0.00,0.01,0.00,0.00,0.00
5986,0.09,0.00,3.16,0.01,0.00,0.00,0.02,1.53,43.75,14.51,32.50,4.36,0.00,0.00,0.06,0.00,0.00
5987,10.62,0.00,1.43,0.31,0.09,0.01,0.50,3.51,41.05,5.01,32.29,4.73,0.37,0.00,0.02,0.05,0.00
5988,0.28,0.00,6.21,11.74,22.77,4.86,0.15,0.66,2.24,3.46,8.77,31.94,3.96,2.54,0.08,0.33,0.00
5989,0.00,0.00,0.06,0.02,0.00,0.00,0.92,0.00,0.00,0.00,97.22,1.78,0.00,0.00,0.00,0.00,0.00
5990,0.35,0.00,1.64,0.19,0.01,0.00,0.65,0.03,26.44,0.00,31.07,13.09,9.74,16.59,0.00,0.21,0.00
5991,0.00,0.00,0.01,0.02,0.00,0.00,0.31,0.03,11.54,0.06,87.24,0.40,0.08,0.31,0.00,0.00,0.00
5992,0.01,0.00,4.34,0.16,0.03,0.01,0.32,3.22,30.37,5.91,48.10,4.07,0.00,2.95,0.31,0.20,0.00
5993,0.47,0.00,6.09,5.96,9.52,4.19,0.35,0.02,0.33,0.00,1.18,12.55,8.92,50.36,0.05,0.02,0.00
5994,0.00,0.00,0.22,0.38,0.01,0.00,0.06,0.00,0.00,0.00,99.18,0.12,0.01,0.02,0.00,0.00,0.00
5995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,99.90,0.07,0.00,0.00,0.00,0.00,0.00
5996,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,14.90,0.00,81.73,3.19,0.01,0.00,0.04,0.04,0.00
5997,0.05,0.20,0.24,0.18,0.05,0.00,1.34,0.00,52.09,0.00,18.61,26.32,0.00,0.00,0.44,0.49,0.00
5998,0.03,0.00,1.22,0.09,0.01,0.00,0.95,0.00,53.00,0.00,25.07,15.02,1.62,2.72,0.03,0.22,0.00
5999,0.13,0.46,2.00,0.01,0.01,0.00,0.42,1.00,71.00,2.94,20.34,1.36,0.00,0.00,0.27,0.05,0.00
6000,0.02,0.00,1.35,0.63,0.46,0.01,3.08,1.55,43.59,0.32,47.98,0.57,0.30,0.12,0.02,0.00,0.00
6001,0.13,0.00,6.07,1.50,1.25,0.30,0.12,0.01,0.10,0.00,0.43,64.41,0.97,24.55,0.17,0.00,0.00
6002,0.24,0.00,3.94,0.03,0.00,0.00,0.10,3.29,47.03,3.74,38.42,3.22,0.00,0.00,0.00,0.00,0.00
6003,0.00,0.00,5.73,0.25,0.00,0.00,0.17,0.51,68.48,2.34,15.67,4.85,0.00,0.00,1.57,0.43,0.00
6004,0.12,0.00,12.89,11.67,18.17,2.35,0.10,0.00,1.85,18.17,1.52,32.84,0.00,0.05,0.15,0.12,0.00
6005,0.00,0.00,3.54,0.49,1.00,0.08,1.69,0.00,0.15,8.86,54.46,29.24,0.12,0.31,0.01,0.05,0.00
6006,0.38,0.00,6.46,1.73,1.47,0.18,0.10,0.01,20.40,3.39,21.85,33.29,1.57,7.65,0.94,0.59,0.00
6007,1.35,0.00,3.04,0.64,0.26,0.04,0.40,0.00,0.00,8.47,23.35,30.94,1.23,28.33,0.61,1.33,0.00
6008,0.40,0.00,2.57,0.64,0.14,0.01,1.69,5.18,21.05,0.95,51.33,0.45,10.27,3.71,1.60,0.02,0.00
6009,2.35,0.00,3.53,1.65,0.65,0.26,0.10,5.46,3.62,0.14,8.31,51.86,0.76,21.07,0.21,0.03,0.00
6010,0.05,0.00,2.39,0.05,0.01,0.00,0.19,6.51,48.38,6.83,17.32,17.95,0.00,0.00,0.26,0.05,0.00
6011,0.00,0.00,0.23,0.34,0.02,0.00,0.56,0.00,0.00,0.00,98.55,0.30,0.00,0.00,0.00,0.00,0.00
6012,0.49,0.00,0.00,0.00,0.00,0.00,0.01,1.09,0.50,0.00,74.54,21.94,0.28,0.35,0.77,0.03,0.00
6013,0.00,0.00,1.17,0.03,0.00,0.00,0.01,0.01,2.13,0.00,67.77,22.96,4.77,1.09,0.06,0.00,0.00
6014,1.10,0.00,0.73,0.71,0.29,0.01,0.40,1.62,44.89,1.61,43.01,0.42,4.74,0.39,0.08,0.01,0.00
6015,0.25,0.16,1.80,0.92,0.15,0.01,3.25,0.13,35.33,0.02,28.71,16.92,3.28,8.63,0.00,0.44,0.00
6016,2.00,0.00,0.03,0.00,0.00,0.00,0.32,0.00,42.91,0.00,27.04,23.67,0.48,0.63,0.03,2.89,0.00
6017,2.98,0.00,0.36,0.40,0.31,0.03,1.44,0.15,54.64,0.42,36.81,2.21,0.00,0.00,0.00,0.24,0.00
6018,0.12,0.00,1.26,0.55,0.04,0.01,0.21,8.15,32.59,0.51,34.54,13.21,6.67,2.10,0.04,0.01,0.00
6019,0.00,0.00,0.14,0.19,0.05,0.00,15.86,0.00,3.59,0.00,46.98,33.06,0.05,0.00,0.00,0.06,0.00
6020,0.66,0.00,1.35,0.16,0.01,0.00,5.31,0.02,48.44,0.00,18.46,10.48,12.02,2.21,0.11,0.76,0.00
6021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.82,0.00,96.81,0.36,0.01,0.00,0.00,0.00,0.00
6022,0.50,0.00,5.01,2.01,2.32,0.32,0.34,0.00,0.00,0.01,0.15,18.70,12.86,39.62,0.66,17.48,0.00
6023,0.45,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.89,0.00,94.55,2.95,0.06,0.00,0.05,1.02,0.00
6024,0.01,0.00,1.23,0.28,0.04,0.00,0.31,0.31,80.97,0.18,16.25,0.38,0.00,0.00,0.00,0.03,0.00
6025,0.13,0.00,2.63,0.53,0.25,0.02,1.61,4.85,45.20,5.30,26.27,3.12,7.58,2.43,0.01,0.07,0.00
6026,0.04,0.00,1.81,0.62,0.09,0.01,1.48,0.45,27.70,0.08,23.36,18.56,10.39,15.38,0.00,0.02,0.00
6027,1.63,0.00,1.38,0.27,0.08,0.01,0.11,0.83,16.20,11.34,45.25,16.40,0.73,5.09,0.32,0.37,0.00
6028,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.32,0.00,96.59,2.99,0.00,0.00,0.00,0.07,0.00
6029,0.00,0.00,0.38,0.14,0.04,0.00,0.01,0.00,18.43,0.00,74.37,6.37,0.25,0.01,0.01,0.00,0.00
6030,0.37,0.00,5.66,1.71,0.42,0.02,0.05,0.00,0.00,0.00,3.27,3.13,13.48,71.79,0.08,0.01,0.00
6031,0.02,0.00,1.10,0.46,0.02,0.00,0.03,0.00,0.29,0.00,71.85,12.83,1.15,0.34,11.89,0.01,0.00
6032,0.00,0.00,0.49,0.06,0.00,0.00,0.00,0.00,58.20,0.01,39.21,1.92,0.10,0.00,0.00,0.01,0.00
6033,0.00,0.00,0.06,0.01,0.00,0.00,0.01,0.00,0.88,0.00,93.91,5.12,0.00,0.00,0.00,0.00,0.00
6034,0.01,0.00,0.06,0.02,0.00,0.00,0.02,1.95,18.78,0.00,76.40,2.75,0.00,0.00,0.02,0.00,0.00
6035,0.24,0.34,0.00,0.00,0.00,0.00,1.29,0.01,42.06,0.00,22.99,32.76,0.01,0.00,0.19,0.11,0.00
6036,0.03,0.00,0.00,0.00,0.00,0.00,0.30,0.00,14.01,0.00,85.38,0.18,0.00,0.00,0.00,0.10,0.00
6037,0.29,0.00,2.28,5.51,3.47,1.32,0.11,0.00,9.02,0.01,63.51,7.09,4.32,0.84,0.02,2.22,0.00
6038,0.00,0.00,0.12,0.00,0.00,0.00,0.02,15.56,5.29,0.06,64.52,6.79,4.49,0.00,3.13,0.02,0.00
6039,0.92,0.00,0.58,0.06,0.00,0.00,0.54,0.04,74.02,0.19,22.93,0.60,0.00,0.00,0.00,0.12,0.00
6040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,39.21,0.00,58.25,2.32,0.06,0.08,0.03,0.00,0.00
6041,0.00,0.00,0.18,0.55,0.08,0.04,5.90,0.00,0.01,0.00,92.29,0.53,0.05,0.06,0.10,0.20,0.00
6042,0.05,0.00,1.38,0.11,0.03,0.00,3.06,0.12,67.71,0.35,24.80,2.27,0.00,0.00,0.00,0.10,0.00
6043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.43,0.00,75.98,4.60,0.00,0.00,0.00,0.00,0.00
6044,1.00,0.00,0.58,0.01,0.00,0.00,3.10,0.00,66.09,0.00,27.29,1.01,0.01,0.09,0.00,0.83,0.00
6045,3.71,0.00,10.13,15.91,33.00,24.75,0.24,0.36,0.49,1.46,3.11,3.11,0.00,0.00,0.10,3.62,0.00
6046,0.00,0.00,0.00,0.00,0.00,0.00,48.52,0.00,0.04,0.00,48.67,2.61,0.15,0.00,0.00,0.00,0.00
6047,0.09,0.00,0.39,0.03,0.00,0.00,0.00,0.29,0.35,0.00,94.34,0.41,3.21,0.31,0.33,0.27,0.00
6048,0.03,0.00,1.52,0.06,0.00,0.00,0.00,11.69,60.07,0.07,9.34,17.22,0.00,0.00,0.00,0.01,0.00
6049,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.03,0.00,94.19,2.28,0.00,0.00,0.00,0.00,0.00
6050,6.81,0.00,4.16,0.84,0.18,0.02,0.09,2.02,4.45,0.05,36.46,4.06,0.80,32.59,7.39,0.09,0.00
6051,0.01,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.01,0.00,97.66,1.11,0.36,0.00,0.00,0.00,0.00
6052,1.06,0.00,0.02,0.04,0.00,0.00,0.08,0.23,7.23,1.10,83.86,2.31,2.10,0.42,0.31,1.25,0.00
6053,0.01,0.00,0.45,0.05,0.00,0.00,0.00,0.75,0.66,0.00,93.16,2.52,0.33,1.99,0.07,0.01,0.00
6054,0.00,0.00,0.06,0.17,0.02,0.00,2.64,0.00,2.98,0.00,91.53,2.59,0.00,0.00,0.00,0.00,0.00
6055,0.14,0.00,4.38,2.08,1.91,0.47,0.14,0.00,0.00,0.00,0.00,1.18,3.38,86.28,0.02,0.00,0.00
6056,5.63,0.00,1.04,0.21,0.04,0.01,0.00,0.96,37.70,0.01,20.51,33.89,0.00,0.00,0.00,0.00,0.00
6057,0.00,0.00,0.33,0.09,0.00,0.00,1.25,0.23,21.80,0.07,30.84,42.01,2.31,0.84,0.21,0.03,0.00
6058,0.03,0.00,1.43,0.07,0.00,0.00,0.02,0.00,3.81,0.00,34.43,52.86,1.93,0.42,2.15,2.85,0.00
6059,0.05,0.00,0.00,0.00,0.00,0.00,0.55,0.00,27.00,0.00,71.24,0.74,0.03,0.01,0.06,0.32,0.00
6060,6.86,0.00,3.45,1.05,0.31,0.06,0.17,5.36,55.48,8.88,9.07,9.28,0.00,0.00,0.02,0.02,0.00
6061,0.17,0.00,3.47,0.65,0.26,0.08,0.00,0.00,0.00,0.00,38.79,10.29,5.53,40.30,0.44,0.00,0.00
6062,0.00,0.00,0.30,0.09,0.00,0.00,0.01,0.00,21.11,0.00,76.61,1.67,0.19,0.00,0.01,0.00,0.00
6063,0.00,0.00,0.49,0.06,0.02,0.00,0.00,5.55,1.90,0.00,91.41,0.03,0.01,0.00,0.32,0.20,0.00
6064,0.30,0.00,6.09,0.09,0.02,0.00,0.12,1.01,55.90,3.69,30.25,1.76,0.08,0.04,0.59,0.05,0.00
6065,0.67,0.28,0.21,0.00,0.00,0.00,23.92,0.00,39.57,0.00,28.66,5.48,0.00,0.00,0.00,1.21,0.00
6066,0.74,0.00,2.05,2.30,0.74,0.08,12.16,0.00,0.00,0.00,58.63,1.16,7.12,6.86,0.27,7.90,0.00
6067,0.13,0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.20,0.00,97.07,0.91,0.00,0.00,0.00,0.13,0.00
6068,0.00,0.00,0.42,0.12,0.00,0.00,4.68,0.00,0.14,0.00,66.87,24.02,1.93,1.74,0.07,0.00,0.00
6069,0.16,0.17,2.02,0.60,0.04,0.00,3.39,0.22,8.74,0.02,71.43,5.39,2.91,1.43,0.24,3.21,0.00
6070,0.08,0.00,0.08,0.01,0.00,0.00,0.23,0.01,9.66,0.04,85.94,2.35,0.23,0.00,0.02,1.34,0.00
6071,1.68,0.00,0.02,0.00,0.00,0.00,17.02,0.00,0.87,0.00,68.25,10.95,0.24,0.25,0.36,0.35,0.00
6072,0.02,0.00,2.38,0.64,0.12,0.09,0.41,0.01,49.71,0.82,40.92,3.49,0.03,0.00,0.98,0.38,0.00
6073,0.16,0.00,4.81,6.16,4.92,1.23,0.09,35.56,6.85,0.05,8.50,0.60,16.83,12.35,0.99,0.90,0.00
6074,1.17,0.00,2.85,0.02,0.00,0.00,0.20,3.09,67.85,3.80,17.93,2.89,0.00,0.00,0.10,0.10,0.00
6075,0.03,0.00,1.06,0.22,0.04,0.00,0.93,0.03,56.90,0.00,31.16,5.21,1.43,1.55,0.15,1.29,0.00
6076,0.08,0.00,4.58,0.90,0.82,0.15,0.26,0.08,0.11,0.90,3.89,18.23,8.68,60.95,0.11,0.27,0.00
6077,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,1.03,0.00,73.69,24.44,0.27,0.37,0.02,0.00,0.00
6078,0.60,0.00,0.00,0.00,0.00,0.00,0.07,0.00,60.93,0.00,30.85,7.21,0.00,0.00,0.32,0.02,0.00
6079,0.08,0.00,4.01,1.03,0.41,0.06,0.20,0.00,0.00,0.00,0.00,1.75,19.75,72.69,0.01,0.00,0.00
6080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,28.96,0.04,69.58,1.19,0.00,0.00,0.15,0.00,0.00
6081,0.09,0.00,4.11,3.27,3.05,0.38,0.14,5.12,10.27,0.22,61.67,3.13,0.61,6.67,1.23,0.05,0.00
6082,0.95,0.00,0.59,0.02,0.00,0.00,0.05,0.00,51.27,0.00,22.73,23.54,0.03,0.02,0.00,0.80,0.00
6083,0.13,0.00,4.16,0.12,0.01,0.00,0.08,2.20,73.28,5.93,7.04,4.84,0.00,0.88,0.84,0.49,0.00
6084,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.74,82.18,1.62,14.78,0.66,0.00,0.00,0.00,0.00,0.00
6085,0.00,0.00,0.40,0.01,0.00,0.00,0.07,0.00,4.28,0.00,87.10,8.14,0.00,0.00,0.00,0.00,0.00
6086,0.03,0.00,0.67,0.02,0.00,0.00,0.07,0.00,0.01,0.00,55.76,37.88,0.82,0.08,4.62,0.03,0.00
6087,0.00,0.00,1.69,0.69,0.01,0.00,0.10,0.00,0.03,0.00,61.20,21.46,7.71,6.22,0.88,0.00,0.00
6088,0.11,0.00,1.02,0.26,0.01,0.00,14.24,1.28,36.97,2.76,36.41,4.41,2.30,0.01,0.23,0.00,0.00
6089,0.00,0.00,0.26,0.05,0.00,0.00,0.04,0.08,6.40,0.00,73.42,18.46,0.43,0.00,0.84,0.02,0.00
6090,0.01,0.00,1.55,0.29,0.02,0.00,0.01,0.02,25.05,0.01,40.62,25.43,3.20,0.48,0.00,3.30,0.00
6091,0.46,0.00,0.00,0.00,0.00,0.00,35.17,0.01,27.71,0.00,33.06,2.60,0.00,0.00,0.00,1.00,0.00
6092,0.00,0.00,0.39,0.08,0.00,0.00,0.00,0.00,7.44,0.00,91.75,0.34,0.00,0.00,0.00,0.00,0.00
6093,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,99.29,0.56,0.00,0.00,0.00,0.00,0.00
6094,1.00,0.00,0.32,0.09,0.06,0.04,0.33,0.00,82.60,0.00,14.38,0.12,0.00,0.00,0.00,1.05,0.00
6095,0.22,0.00,13.55,2.39,1.74,0.41,0.26,0.00,64.32,12.12,2.98,1.78,0.01,0.08,0.11,0.02,0.00
6096,1.63,0.00,3.32,0.97,0.51,0.09,1.79,4.35,62.01,6.85,10.24,6.05,1.24,0.32,0.41,0.22,0.00
6097,0.01,0.00,0.35,0.02,0.00,0.00,4.71,0.00,0.00,0.00,94.17,0.74,0.01,0.00,0.00,0.00,0.00
6098,0.07,0.00,1.73,0.17,0.02,0.00,0.01,0.02,0.07,0.00,61.96,19.67,2.10,14.02,0.09,0.07,0.00
6099,0.00,0.00,0.23,0.11,0.02,0.00,11.44,0.00,1.55,0.00,83.19,3.39,0.00,0.00,0.00,0.06,0.00
6100,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.23,0.00,85.29,14.45,0.00,0.00,0.00,0.00,0.00
6101,0.41,2.36,0.00,0.00,0.00,0.00,0.52,0.01,34.12,0.00,40.41,19.57,0.00,0.00,0.65,1.97,0.00
6102,3.30,0.00,0.34,0.03,0.00,0.00,0.04,1.57,53.72,0.11,21.08,19.77,0.00,0.01,0.00,0.02,0.00
6103,0.43,0.00,2.96,0.32,0.15,0.04,0.17,0.69,0.06,0.05,0.50,56.34,13.89,22.81,0.76,0.82,0.00
6104,0.02,0.00,1.47,0.18,0.01,0.00,0.00,1.17,51.82,0.11,25.10,18.92,0.14,0.00,0.00,1.05,0.00
6105,0.34,0.00,3.03,1.01,1.70,0.85,1.90,0.22,2.25,5.49,27.58,25.60,1.48,27.44,0.27,0.86,0.00
6106,0.89,0.00,7.00,4.28,8.79,1.53,0.32,0.00,0.44,14.10,20.62,39.18,0.52,2.09,0.05,0.20,0.00
6107,1.66,0.00,0.90,0.41,0.08,0.00,2.98,0.00,61.88,0.01,31.28,0.62,0.00,0.00,0.00,0.20,0.00
6108,0.02,0.00,0.00,0.00,0.00,0.00,0.04,0.00,54.75,0.00,27.50,17.62,0.00,0.00,0.03,0.02,0.00
6109,0.05,0.00,1.02,0.55,0.09,0.00,1.98,5.82,44.84,4.63,38.33,1.33,0.89,0.39,0.07,0.00,0.00
6110,1.17,0.00,3.49,0.11,0.06,0.03,0.28,2.85,15.41,3.21,42.60,30.47,0.05,0.07,0.17,0.03,0.00
6111,0.06,0.00,2.33,0.79,0.63,0.15,6.11,0.01,37.99,0.02,45.59,5.80,0.50,0.00,0.03,0.01,0.00
6112,0.02,0.00,0.29,0.01,0.00,0.00,7.64,0.24,29.16,0.29,61.39,0.39,0.31,0.04,0.11,0.12,0.00
6113,0.13,0.00,10.14,7.61,8.50,2.13,0.49,7.52,8.61,0.98,0.85,37.61,6.80,7.33,0.85,0.44,0.00
6114,0.00,0.00,0.80,0.03,0.00,0.00,0.00,0.04,16.52,0.00,82.39,0.21,0.00,0.00,0.01,0.00,0.00
6115,0.00,0.00,1.02,0.12,0.00,0.00,0.13,39.43,26.83,0.32,29.81,0.00,2.22,0.04,0.08,0.00,0.00
6116,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,13.26,0.00,84.05,2.63,0.00,0.00,0.00,0.00,0.00
6117,0.00,0.00,0.07,0.03,0.00,0.00,0.02,0.00,19.69,0.00,70.69,9.50,0.00,0.00,0.00,0.00,0.00
6118,0.00,0.00,0.25,0.07,0.00,0.00,24.78,0.05,5.76,0.00,50.64,16.48,1.38,0.55,0.02,0.02,0.00
6119,0.00,0.00,0.33,0.03,0.00,0.00,1.02,0.00,17.12,0.00,81.04,0.20,0.01,0.25,0.00,0.00,0.00
6120,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,5.35,0.00,92.85,1.76,0.00,0.00,0.00,0.00,0.00
6121,1.19,0.00,1.51,0.21,0.04,0.00,0.02,1.92,11.91,5.81,20.72,54.32,0.03,0.00,0.79,1.53,0.00
6122,99.68,0.00,0.07,0.03,0.01,0.00,0.00,0.00,0.10,0.00,0.09,0.01,0.00,0.00,0.00,0.00,0.00
6123,0.26,0.00,3.01,0.41,0.11,0.06,0.35,0.93,7.14,8.92,66.00,11.46,0.00,1.24,0.09,0.02,0.00
6124,0.70,0.00,1.09,0.15,0.02,0.00,0.00,0.00,0.05,0.00,47.62,31.18,6.28,12.88,0.01,0.00,0.00
6125,0.04,0.00,0.99,0.15,0.02,0.00,0.41,0.01,47.18,0.00,18.35,5.82,11.23,15.17,0.01,0.63,0.00
6126,0.00,0.00,0.10,0.01,0.00,0.00,28.64,0.00,0.00,0.00,71.24,0.02,0.00,0.00,0.00,0.00,0.00
6127,0.47,0.00,2.70,0.54,0.05,0.00,0.11,14.23,16.88,0.19,53.68,0.01,8.91,2.13,0.09,0.00,0.00
6128,0.34,0.00,1.54,0.12,0.01,0.00,0.83,0.00,15.40,0.00,16.12,34.27,19.39,10.81,0.00,1.17,0.00
6129,0.08,0.00,0.27,0.00,0.00,0.00,0.03,1.84,3.42,0.02,69.40,19.30,4.18,0.00,1.38,0.08,0.00
6130,0.01,0.00,0.72,0.10,0.00,0.00,0.00,1.07,37.49,1.35,50.91,8.34,0.00,0.00,0.00,0.00,0.00
6131,1.28,0.00,1.07,0.54,0.03,0.00,2.08,0.04,67.19,0.15,26.54,0.92,0.00,0.00,0.00,0.15,0.00
6132,0.00,0.00,0.55,0.04,0.00,0.00,0.00,1.29,2.05,0.00,78.17,6.03,10.32,0.00,1.16,0.39,0.00
6133,0.00,0.00,0.00,0.00,0.00,0.00,98.05,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00
6134,0.33,0.00,4.79,3.16,2.19,0.49,0.40,0.00,0.00,0.96,1.62,13.81,19.44,51.08,0.19,1.54,0.00
6135,0.10,0.00,0.82,0.02,0.00,0.00,0.00,0.00,35.01,0.00,48.27,15.73,0.00,0.00,0.03,0.01,0.00
6136,0.12,0.00,1.77,0.23,0.07,0.00,0.29,0.01,0.00,0.01,0.17,71.62,3.01,22.62,0.09,0.01,0.00
6137,0.00,0.00,0.35,0.02,0.00,0.00,0.02,0.00,0.06,0.00,99.17,0.38,0.00,0.00,0.00,0.00,0.00
6138,14.47,0.00,3.42,0.60,0.17,0.04,0.00,0.04,0.01,0.00,23.15,4.95,4.70,42.04,6.37,0.05,0.00
6139,0.56,0.00,5.59,1.24,0.44,0.39,0.66,1.60,44.39,4.37,14.17,23.89,1.03,0.00,0.64,1.03,0.00
6140,0.10,0.00,1.66,0.04,0.00,0.00,1.94,0.00,57.07,0.00,24.13,11.26,0.80,2.62,0.00,0.38,0.00
6141,0.04,0.00,0.92,0.00,0.00,0.00,0.32,2.66,54.40,4.66,35.79,1.20,0.00,0.00,0.00,0.00,0.00
6142,0.04,0.00,15.61,10.35,5.07,1.18,0.11,0.00,0.13,0.00,23.43,28.13,3.28,12.65,0.01,0.00,0.00
6143,11.08,0.00,0.90,0.16,0.00,0.00,0.44,0.00,0.83,0.00,71.59,2.43,0.33,1.49,0.69,10.06,0.00
6144,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,27.96,0.00,71.04,0.28,0.00,0.02,0.19,0.49,0.00
6145,2.53,0.00,0.18,0.11,0.01,0.00,1.00,0.00,1.52,0.00,92.97,1.43,0.04,0.13,0.03,0.06,0.00
6146,11.20,0.00,1.69,0.49,0.04,0.00,5.49,0.00,14.22,0.00,30.49,16.28,10.80,8.96,0.01,0.33,0.00
6147,0.02,0.00,0.00,0.00,0.00,0.00,0.90,0.00,71.68,0.05,26.66,0.67,0.00,0.00,0.00,0.02,0.00
6148,0.49,0.00,6.14,0.19,0.08,0.01,0.32,2.38,82.59,1.46,4.75,1.32,0.00,0.00,0.22,0.04,0.00
6149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.46,0.00,84.57,12.72,0.01,0.01,0.20,0.03,0.00
6150,0.16,0.03,0.39,0.08,0.00,0.00,0.94,0.24,23.43,0.39,65.36,6.21,2.41,0.31,0.05,0.02,0.00
6151,0.09,0.07,0.36,0.07,0.00,0.00,6.14,0.02,10.11,0.00,72.04,7.68,0.77,1.89,0.39,0.38,0.00
6152,0.16,0.00,0.01,0.00,0.00,0.00,2.85,0.15,74.42,0.12,20.53,1.65,0.00,0.00,0.00,0.12,0.00
6153,0.35,0.00,0.04,0.00,0.00,0.00,0.15,0.00,53.19,0.00,27.67,17.14,0.24,0.00,0.05,1.17,0.00
6154,0.41,0.00,0.31,0.92,0.16,0.00,2.91,0.00,1.11,0.00,82.81,3.78,4.68,2.86,0.02,0.03,0.00
6155,0.00,0.00,0.00,0.00,0.00,0.00,9.72,0.00,0.00,0.00,77.48,12.80,0.00,0.00,0.00,0.00,0.00
6156,1.32,0.00,1.47,0.23,0.03,0.00,0.23,0.39,77.89,0.21,15.58,2.60,0.00,0.00,0.00,0.04,0.00
6157,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.82,3.50,0.00,93.16,0.05,0.66,0.00,0.50,0.28,0.00
6158,0.06,0.00,0.00,0.00,0.00,0.00,0.07,0.00,54.54,0.00,29.07,14.91,0.15,0.21,0.03,0.95,0.00
6159,3.38,0.00,6.79,2.24,1.80,0.16,3.06,4.21,17.55,8.84,3.71,6.30,34.05,1.11,3.34,3.46,0.00
6160,0.00,0.00,0.03,0.00,0.00,0.00,0.05,0.19,47.15,0.05,49.14,2.52,0.69,0.02,0.11,0.04,0.00
6161,0.01,0.00,2.56,0.13,0.06,0.00,0.30,2.79,24.72,13.50,44.05,11.84,0.00,0.02,0.00,0.00,0.00
6162,1.19,0.00,2.69,0.48,0.09,0.01,0.44,1.31,14.55,7.40,58.01,12.19,0.88,0.38,0.20,0.19,0.00
6163,0.01,0.00,0.27,0.41,0.00,0.00,2.11,2.65,6.90,0.01,77.32,2.21,6.94,0.00,1.02,0.14,0.00
6164,0.00,0.00,0.97,0.06,0.00,0.00,0.44,0.01,29.62,0.01,66.47,1.64,0.70,0.02,0.04,0.02,0.00
6165,0.72,0.00,7.75,4.31,2.85,0.62,0.01,0.00,0.01,0.00,13.59,18.22,13.15,38.67,0.09,0.00,0.00
6166,0.00,0.00,1.11,0.30,0.07,0.02,0.20,0.09,22.95,0.00,43.77,30.14,0.97,0.10,0.26,0.01,0.00
6167,0.00,0.00,0.12,0.02,0.00,0.00,0.10,0.00,26.67,0.00,65.15,7.93,0.00,0.00,0.01,0.00,0.00
6168,1.53,0.00,5.04,5.38,9.04,2.53,0.26,0.01,0.00,2.09,3.80,9.79,6.08,52.81,0.41,1.22,0.00
6169,0.00,0.00,0.55,0.02,0.00,0.00,3.20,0.00,0.55,0.00,91.96,3.72,0.01,0.00,0.00,0.00,0.00
6170,1.18,0.00,0.51,0.29,0.08,0.00,0.00,0.12,0.63,0.00,83.46,10.95,0.72,1.88,0.18,0.00,0.00
6171,0.03,0.00,0.38,0.04,0.00,0.00,0.03,0.30,15.06,0.00,80.16,1.21,2.13,0.43,0.21,0.01,0.00
