uniqid_huc10,coa_wheat_bushels_1969_huc10,coa_wheat_bushels_1974_huc10,coa_wheat_bushels_1978_huc10,coa_wheat_bushels_1982_huc10,coa_wheat_bushels_1987_huc10,coa_wheat_bushels_1992_huc10,coa_wheat_bushels_1997_huc10,coa_wheat_bushels_2002_huc10,coa_wheat_bushels_2007_huc10,coa_wheat_bushels_2012_huc10
7191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7193,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
7194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,0.2,0.3,0.3,0.9,0.9,1.3,0.7,0.2,0.2,0.1
7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7198,0.9,2.4,1.9,2.0,1.1,0.1,0.1,0.0,0.0,0.0
7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,69.6,51.7,50.0,22.5,44.5,78.9,66.9,6.5,6.5,20.4
7202,959.9,1803.8,2587.4,3425.7,2621.3,3158.2,4064.3,1952.4,1995.1,2099.8
7203,1.8,4.7,1.8,3.9,4.1,4.8,4.6,3.6,4.0,10.0
7204,0.1,0.3,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0
7205,702.1,1663.0,2417.1,3010.0,2992.2,3776.5,4252.3,2888.0,3320.5,4048.6
7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
7211,369.9,855.5,1150.2,795.7,1205.6,1346.0,729.6,554.6,661.6,304.1
7212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,0.1,0.9,0.8,1.7,0.7,0.9,0.5,0.3,0.2,2.6
7215,665.7,567.5,876.2,1174.8,818.8,1150.4,880.3,1400.8,619.1,774.8
7216,0.1,0.2,0.3,0.5,0.3,0.4,0.6,0.5,0.5,0.4
7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,85.3,63.3,61.2,28.2,56.0,101.4,86.0,8.4,8.4,26.4
7219,1.1,0.1,0.1,8.6,2.0,0.5,0.1,0.1,0.1,0.0
7220,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
7221,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0
7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,11.2,19.5,22.8,30.9,28.5,29.0,22.4,25.2,25.0,49.8
7224,48.6,167.7,250.0,143.9,237.6,168.1,62.4,56.9,59.6,19.9
7225,9.1,24.6,37.3,13.6,14.2,11.6,6.1,1.8,4.4,3.4
7226,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.0
7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7231,99.1,194.6,113.1,126.6,82.0,81.7,95.9,213.2,368.5,595.5
7232,0.3,1.0,0.0,0.0,0.0,0.7,0.0,3.1,0.0,4.8
7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.8
7234,0.3,0.1,1.0,0.8,0.4,0.1,0.0,0.0,0.1,0.3
7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,4.4,9.7,5.3,2.4,3.1,2.8,4.6,5.0,7.1,18.0
7239,31.3,68.3,37.4,17.4,22.3,20.1,32.8,35.2,49.4,112.7
7240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,0.8,7.7,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0
7243,9.8,11.2,9.6,10.5,12.9,6.7,6.7,0.8,3.1,11.4
7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,1.3,6.7,8.8,11.6,5.8,9.0,13.9,15.8,15.9,18.9
7246,65.8,54.7,97.8,136.3,148.3,239.6,476.2,91.3,80.3,222.4
7247,128.6,327.6,387.7,894.7,775.1,857.8,637.0,513.9,310.5,494.9
7248,461.1,766.4,1654.8,2469.3,1958.1,2245.9,2651.9,2019.5,1751.7,1612.5
7249,345.8,426.0,580.8,934.0,873.1,1396.0,2193.6,886.1,1520.6,1596.1
7250,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
7251,131.3,227.0,59.5,899.5,417.0,291.1,418.8,486.1,379.6,671.6
7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,89.4,74.2,132.8,179.0,194.8,316.6,629.2,119.3,104.9,297.4
7254,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0
7255,5.8,14.8,12.4,20.1,9.0,10.2,12.4,6.7,4.0,5.0
7256,923.8,1291.5,1062.7,1536.1,1427.9,948.3,1288.1,750.3,1414.1,1104.4
7257,666.9,1895.5,1289.7,1900.4,2396.6,1524.9,2057.1,1148.1,1863.2,1493.0
7258,65.9,90.1,100.3,96.3,86.2,65.8,59.6,3.5,33.1,21.3
7259,431.3,674.5,541.1,664.7,653.6,384.7,520.7,233.3,292.7,266.3
7260,812.4,1382.0,1197.7,1546.9,1893.8,1961.0,2131.3,1172.5,1735.0,1762.0
7261,210.3,277.9,214.0,327.9,269.1,244.9,207.0,201.2,347.8,135.3
7262,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7263,30.5,59.2,53.5,82.0,48.5,25.8,31.3,12.5,19.5,9.5
7264,14.7,22.9,17.1,26.5,24.2,27.6,27.1,15.6,39.4,31.1
7265,2.6,2.7,2.3,0.3,0.3,0.6,0.6,0.3,0.3,5.6
7266,59.1,71.8,66.4,82.9,126.0,127.6,146.6,28.2,177.5,97.1
7267,0.3,0.1,0.1,0.3,0.3,0.3,0.0,0.2,0.1,0.1
7268,133.2,179.4,69.4,114.1,80.3,52.6,22.0,15.7,94.3,37.1
7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,541.5,390.6,300.8,470.3,478.7,1033.2,1142.6,546.8,814.0,1300.4
7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,0.2,0.3,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.2
7273,1412.7,1193.6,1379.2,2148.2,1786.1,1969.2,2139.1,1100.1,2063.0,1793.0
7274,232.6,306.6,362.6,628.5,631.6,614.6,548.2,260.8,1174.7,604.6
7275,213.9,415.3,452.4,545.0,576.9,408.2,556.3,233.2,728.7,675.1
7276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277,132.8,329.2,417.2,427.3,365.6,341.6,420.4,83.4,482.1,386.5
7278,661.6,721.7,327.3,261.9,210.3,97.7,54.4,31.1,166.7,24.0
7279,181.2,190.2,112.9,157.2,160.4,117.8,89.7,96.4,167.9,89.5
7280,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
7281,265.9,349.8,99.5,138.4,69.8,33.7,14.8,10.3,86.4,30.8
7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7283,87.4,238.2,198.1,270.9,233.6,148.1,285.4,132.2,140.0,256.3
7284,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285,1070.7,1071.9,1023.5,1728.9,1473.3,1652.7,1948.1,1374.1,1485.5,1574.1
7286,854.6,1421.8,1199.1,1388.2,1154.4,870.5,957.0,617.8,811.1,1062.6
7287,386.3,401.8,593.1,947.2,942.5,1572.4,1191.1,843.5,2116.7,1375.4
7288,29.7,31.2,60.6,80.7,133.7,457.3,346.3,165.3,616.6,288.8
7289,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290,0.2,0.2,0.2,0.1,0.1,0.2,0.2,1.0,1.0,0.5
7291,78.8,54.5,34.3,49.5,31.5,0.6,0.5,0.0,0.0,0.0
7292,6.3,33.2,21.1,57.2,55.3,36.0,30.9,24.2,310.3,165.4
7293,1.5,1.6,1.4,0.2,0.2,0.3,0.3,1.9,1.9,2.2
7294,18.0,16.2,8.2,15.8,5.9,5.0,0.0,6.9,28.3,20.1
7295,749.0,796.7,617.9,818.8,755.4,656.7,607.9,606.0,883.6,426.1
7296,0.0,0.0,0.0,1.9,1.6,0.0,0.0,0.0,0.0,0.9
7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,4.0,19.3,9.9,9.1,33.0,27.5,35.3,6.7,25.2,17.6
7299,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,21.5,55.7,66.3,66.8,66.3,62.1,70.8,12.9,75.6,65.5
7301,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7302,109.7,103.9,54.2,78.2,49.9,31.2,20.8,11.4,75.8,18.8
7303,10.7,5.4,16.6,11.3,8.4,5.6,6.1,0.9,2.1,6.6
7304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7306,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307,1.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7308,1784.4,2247.2,2277.7,2527.6,2628.5,1401.5,2439.6,1552.2,2733.1,1978.5
7309,192.5,428.5,479.8,482.8,467.6,502.7,588.7,451.5,701.2,558.2
7310,82.5,99.3,58.9,58.5,48.2,31.2,57.0,28.4,33.3,21.8
7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7312,0.7,0.5,0.5,0.9,0.7,0.3,0.3,0.4,0.3,0.0
7313,1058.2,1086.4,590.4,515.0,474.3,300.1,157.6,83.5,436.7,71.6
7314,857.3,1242.9,1184.6,1149.5,1095.0,1184.9,1578.6,846.5,1457.8,1413.2
7315,1217.5,1277.2,857.4,1042.7,1121.2,965.0,694.4,605.4,912.9,417.9
7316,74.9,33.3,12.2,31.1,11.2,11.3,1.6,1.4,2.2,7.3
7317,262.2,530.5,565.4,977.3,837.1,299.7,644.0,244.8,909.2,532.0
7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
7319,28.0,41.3,16.7,36.6,16.6,19.9,5.7,12.0,124.1,38.6
7320,14.6,18.8,27.2,32.7,26.9,13.4,17.1,0.9,3.4,5.0
7321,584.5,768.6,703.9,753.6,842.5,423.5,624.5,324.2,750.5,637.8
7322,2.6,5.7,5.7,6.0,1.9,0.0,0.0,0.1,1.7,2.0
7323,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
7326,16.9,19.3,18.1,28.0,35.6,23.2,24.7,4.8,32.2,26.0
7327,590.5,1490.8,963.4,2186.3,2051.5,1889.9,1947.6,748.1,2041.5,1629.4
7328,4.0,7.2,4.3,8.2,8.6,7.2,4.9,8.0,82.0,26.3
7329,1.1,0.8,2.4,1.6,1.0,2.0,1.0,1.0,1.0,0.2
7330,398.8,667.1,443.9,718.6,771.8,782.1,689.3,280.2,824.2,735.9
7331,3.9,14.0,13.8,50.1,23.5,39.8,22.5,8.7,13.4,56.1
7332,579.8,603.7,772.5,1359.2,1413.9,1631.1,1755.6,485.2,3318.2,3398.4
7333,1665.4,1636.9,1696.7,2379.9,2266.7,2357.5,3068.6,1958.1,2113.5,2402.0
7334,15.3,15.4,14.8,21.4,15.4,3.3,2.7,2.6,0.6,0.0
7335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7336,25.9,16.7,12.2,8.8,6.2,1.3,0.0,0.0,0.3,0.7
7337,1.6,1.3,3.6,2.5,1.6,2.6,1.3,1.3,1.3,0.7
7338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340,84.0,88.7,64.0,80.2,112.0,144.3,146.5,98.0,457.8,319.0
7341,1009.5,1062.7,686.2,762.2,776.0,636.5,487.9,404.3,705.3,319.7
7342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344,793.4,1218.0,1100.1,1218.3,1077.5,716.2,903.8,637.7,921.6,965.8
7345,0.3,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0
7346,154.3,187.4,173.1,198.0,300.9,301.1,345.7,60.1,378.8,204.0
7347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.4
7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7349,325.4,451.3,376.5,504.9,423.7,392.0,384.0,375.0,573.3,272.4
7350,267.0,514.7,463.7,636.3,383.1,220.8,269.0,87.9,135.1,66.7
7351,191.4,228.6,108.8,165.8,99.3,70.5,30.9,21.2,137.2,56.8
7352,9.7,15.2,32.0,6.4,14.4,1.0,8.2,8.1,11.7,11.6
7353,33.9,52.7,27.5,47.9,30.2,48.4,38.3,24.5,9.7,26.8
7354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7355,86.8,113.9,70.3,106.4,95.1,49.1,41.8,34.2,81.1,39.2
7356,73.3,165.9,210.4,228.1,208.5,192.5,243.5,63.7,289.1,231.7
7357,16.4,15.9,19.6,15.9,9.3,14.7,0.0,0.0,10.1,29.0
7358,0.1,0.0,0.1,0.2,0.2,0.3,0.3,0.1,0.0,0.2
7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7361,757.0,1654.6,1089.9,2096.2,2236.8,2064.3,1737.1,877.9,2333.7,1886.1
7362,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7363,3.5,3.5,3.0,0.3,0.3,0.3,0.3,0.2,0.2,0.2
7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366,108.6,126.1,124.9,133.9,178.9,132.0,158.8,117.6,155.9,94.1
7367,0.2,0.2,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
7368,7.0,31.6,20.7,57.5,54.3,46.6,37.5,27.3,318.0,157.4
7369,643.2,1432.6,1602.9,1592.9,1548.8,1668.8,1938.6,1512.0,2351.5,1785.8
7370,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7371,100.4,84.3,53.9,68.2,63.2,41.3,20.7,69.4,19.5,65.2
7372,1880.3,2278.5,2100.7,2444.6,2402.1,1432.6,2007.2,1261.2,2453.8,1508.8
7373,511.1,975.4,694.4,1065.4,1096.7,1156.4,869.0,469.7,1262.6,986.3
7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,256.6,404.7,324.0,437.5,429.6,242.8,329.5,147.5,183.7,171.5
7376,1016.0,1098.0,1139.5,1483.0,1116.5,1297.6,2974.8,1379.7,603.7,1626.7
7377,723.5,1727.5,1150.5,1970.1,2303.7,1850.7,1769.1,982.6,2168.4,1760.1
7378,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
7379,671.0,2042.8,1375.5,2093.9,2699.0,1689.7,2303.3,1251.6,1997.7,1647.4
7380,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
7381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7382,3.7,3.9,5.2,5.6,3.3,2.5,0.0,0.0,4.4,0.0
7383,355.6,493.6,163.3,184.4,108.2,49.9,22.7,20.3,68.4,18.4
7384,86.4,325.9,390.7,403.7,579.6,431.1,470.8,57.3,438.1,457.2
7385,25.3,18.3,5.4,18.0,7.1,4.0,0.9,0.9,0.0,0.9
7386,245.9,297.7,270.0,312.8,472.4,471.0,543.0,92.2,563.7,277.0
7387,43.5,141.6,116.4,113.7,142.8,83.7,162.2,47.8,223.7,225.1
7388,726.6,692.1,802.0,1033.1,1041.5,1486.5,1935.4,1229.0,1664.7,1809.9
7389,996.4,1101.8,1060.5,1231.0,1037.3,1269.6,1791.5,1374.9,892.8,1183.9
7390,4.1,9.4,10.4,20.7,17.5,7.0,17.6,6.0,8.6,16.6
7391,398.4,1022.1,978.1,1000.1,717.8,716.4,1050.5,460.3,539.0,759.9
7392,833.4,986.4,869.2,1205.8,1114.1,606.7,1044.0,720.2,1152.1,786.6
7393,8.2,4.6,4.8,2.8,2.1,2.5,0.0,0.0,0.0,0.0
7394,3.5,17.5,15.7,48.9,68.7,41.9,16.4,7.2,22.0,7.2
7395,0.2,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0
7396,406.8,1027.5,664.4,1585.7,1486.1,1447.2,1490.8,587.9,1609.4,1311.4
7397,38.9,61.8,65.7,138.3,189.1,272.1,176.1,153.0,703.3,305.4
7398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
7399,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,161.4,197.4,181.1,210.9,318.2,317.4,363.0,64.2,397.7,223.5
7401,20.8,25.3,29.6,56.7,66.2,51.5,57.1,13.9,98.7,69.5
7402,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7403,1111.3,1180.1,1166.6,1545.4,1189.6,1027.6,1607.1,1221.3,1278.7,1141.1
7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7405,291.0,881.2,1003.3,1063.9,912.7,472.0,898.7,534.3,708.0,574.5
7406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7408,82.1,155.1,171.8,237.4,211.2,138.9,169.2,67.4,226.6,175.8
7409,1.1,0.9,0.4,0.8,0.2,0.8,0.6,1.0,0.8,1.7
7410,797.0,1123.0,758.8,993.0,964.3,904.0,1008.1,806.4,1340.0,780.9
7411,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
7412,41.0,50.5,34.1,104.8,85.4,253.1,203.4,148.6,717.1,325.5
7413,127.2,211.5,268.8,335.3,369.8,295.6,404.4,164.1,491.1,326.3
7414,1416.0,1555.0,1251.0,1525.7,1426.9,994.8,1097.2,1105.9,1381.8,695.2
7415,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7417,109.8,155.0,150.2,230.4,223.0,160.3,120.4,98.0,198.0,202.8
7418,1644.6,1967.8,1793.5,2367.7,2097.5,1464.1,2328.7,1613.7,2532.0,2435.9
7419,579.4,848.6,590.4,765.7,745.6,715.7,808.1,634.6,1044.3,619.8
7420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7421,6.1,13.5,14.0,21.6,19.5,9.4,18.0,8.0,13.7,19.1
7422,364.4,507.5,164.0,211.1,135.3,58.7,26.3,23.9,90.5,23.8
7423,4.8,9.6,9.9,14.2,8.3,5.2,10.0,3.6,92.0,23.7
7424,116.9,182.1,122.6,138.2,123.4,164.5,156.8,65.8,25.6,56.2
7425,99.7,233.4,275.0,294.1,257.6,245.2,285.6,62.9,331.9,284.4
7426,544.6,708.1,580.8,765.9,642.4,696.9,652.8,751.2,935.4,615.5
7427,340.9,603.3,592.4,807.6,698.1,314.8,226.7,316.7,757.3,1214.7
7428,13.0,21.8,36.2,35.2,29.8,27.5,51.5,27.3,56.6,35.9
7429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,6.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7431,1820.2,2135.8,1979.1,2481.4,2218.3,950.5,1910.0,1590.8,2729.0,1866.9
7432,9.8,20.3,19.7,13.7,7.2,1.8,0.9,1.7,25.7,4.6
7433,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
7434,100.6,98.7,84.8,68.9,71.0,39.8,39.6,17.7,29.7,8.8
7435,634.3,655.3,815.9,1343.5,1260.4,1926.3,1622.1,446.6,3132.3,2388.6
7436,203.7,409.3,478.8,614.5,575.9,868.3,585.6,484.9,830.2,495.5
7437,146.8,197.0,180.7,234.6,227.3,269.0,259.3,141.9,273.7,171.0
7438,5.2,12.7,4.3,14.6,9.0,0.5,0.4,0.3,9.3,3.6
7439,8.6,12.5,6.0,0.0,0.0,1.8,1.6,4.8,0.0,0.0
7440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7441,1394.6,1443.2,839.4,974.8,986.0,790.2,471.2,403.5,675.1,253.3
7442,85.1,102.2,78.1,124.2,128.6,83.3,114.8,63.1,138.9,165.9
7443,164.5,200.1,184.4,216.8,328.8,321.8,369.1,66.4,415.9,230.0
7444,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
7445,353.7,394.7,433.5,553.4,528.2,352.7,423.3,337.2,1061.7,881.0
7446,1792.0,2133.4,2067.2,2716.8,2006.5,2630.4,3797.3,2591.8,1506.0,2903.8
7447,11.1,23.4,10.9,17.6,16.8,26.4,13.9,13.8,158.2,40.1
7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449,9.4,44.1,20.1,37.2,49.7,43.4,36.8,22.5,266.8,159.5
7450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451,307.6,1018.3,834.6,781.2,975.3,593.9,1144.0,349.4,1582.6,1739.8
7452,0.6,0.7,0.4,0.6,0.8,0.7,0.8,0.2,0.6,0.8
7453,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
7454,12.3,53.0,18.2,15.2,41.7,50.0,41.6,20.2,214.6,146.9
7455,445.3,699.8,591.7,833.3,626.8,697.3,538.2,223.8,683.4,453.0
7456,1135.1,1303.6,1221.2,1600.1,1444.0,1035.0,1603.2,1139.3,1717.7,1699.6
7457,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
7459,0.1,0.2,0.2,0.2,0.3,0.0,0.1,0.1,0.1,0.0
7460,23.8,32.2,32.2,29.6,27.5,18.7,21.1,3.6,14.0,14.6
7461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462,160.0,209.2,116.8,177.3,112.1,55.8,47.9,17.5,75.7,23.5
7463,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7464,409.0,390.4,464.4,674.5,653.5,450.2,504.4,409.8,693.2,344.5
7465,0.1,0.2,0.1,0.3,0.3,0.2,0.4,0.1,0.1,0.0
7466,629.9,828.3,758.5,808.8,904.2,453.0,668.0,350.5,811.3,690.7
7467,2096.8,2714.2,2758.6,3128.6,3110.1,1754.7,2986.8,1978.5,3232.2,2402.3
7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7471,4.0,6.2,4.4,4.7,4.5,3.9,3.9,1.2,0.5,1.4
7472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7473,49.7,118.4,144.5,167.5,142.2,111.4,151.0,34.2,179.3,141.7
7474,249.7,799.7,931.1,969.8,814.5,401.3,810.9,505.6,630.2,496.2
7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7476,1267.3,1323.5,1060.5,930.0,861.6,345.4,482.3,416.4,450.2,265.1
7477,933.9,1163.6,1084.1,1429.5,1367.1,1424.6,1368.7,847.4,1080.3,1191.4
7478,49.2,77.4,63.1,72.9,71.1,40.3,55.8,24.7,31.3,28.4
7479,4.6,6.2,1.7,2.3,7.6,16.0,42.7,36.9,23.5,33.6
7480,1232.4,1355.7,1320.6,1548.5,1591.1,778.3,1460.6,1005.4,1779.9,1391.1
7481,2.1,2.2,2.9,2.6,1.5,1.8,0.0,0.0,3.5,0.0
7482,2.1,0.9,2.9,7.6,5.8,7.4,6.6,5.9,1.7,10.9
7483,92.3,67.1,24.3,39.5,34.4,16.0,15.6,4.3,32.4,4.1
7484,2574.3,2831.3,2848.3,3602.9,3430.4,1501.7,3001.5,2471.0,4085.4,2942.2
7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7486,877.1,1104.5,1069.9,1529.9,1365.1,1441.4,1470.5,1468.1,2067.6,1557.1
7487,14.4,20.9,8.4,17.4,10.7,9.3,4.2,4.3,52.0,25.5
7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489,238.1,315.9,287.4,313.7,351.8,180.0,262.8,150.9,347.2,301.3
7490,198.2,303.5,281.9,380.7,459.7,482.5,523.1,334.5,476.1,433.1
7491,419.4,833.0,603.7,852.6,921.1,667.9,855.3,557.0,1004.3,732.6
7492,0.7,0.5,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0
7493,152.0,140.9,223.3,474.8,550.9,547.9,620.9,254.3,1258.9,889.0
7494,762.0,958.1,917.4,992.2,1072.8,556.4,900.9,532.5,1059.9,840.5
7495,217.2,505.6,452.8,494.0,502.4,263.4,369.3,200.6,669.3,847.1
7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7497,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7498,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
7499,1385.8,1522.9,1477.0,1911.0,1629.4,1247.8,1971.4,1469.3,1898.9,1811.0
7500,19.9,30.2,42.5,19.0,35.3,17.8,27.6,24.2,98.7,72.0
7501,56.3,68.3,63.1,71.0,107.9,110.9,127.4,22.2,140.2,77.8
7502,0.5,1.0,0.8,1.0,1.3,0.3,0.7,0.7,1.1,0.2
