uniqid_huc10,malat_high1992_huc10,malat_high1997_huc10,malat_high2002_huc10,malat_high2007_huc10,malat_high2012_huc10,malat_low1992_huc10,malat_low1997_huc10,malat_low2002_huc10,malat_low2007_huc10,malat_low2012_huc10
8545,0.0017,1.1625,0.0823,0.0169,0.0657,0.0000,0.0781,0.0000,0.0000,0.0000
8546,0.1090,0.2481,0.0000,0.1897,0.0175,0.0000,0.0290,0.0000,0.0000,0.0175
8547,0.0398,0.0906,0.0000,0.0701,0.0101,0.0000,0.0107,0.0000,0.0000,0.0101
8548,0.0071,0.3548,0.0002,0.0304,0.0423,0.0000,0.0008,0.0000,0.0296,0.0000
8549,0.0796,0.0501,0.0195,0.0151,0.0083,0.0796,0.0000,0.0000,0.0151,0.0000
8550,0.0734,0.0670,0.1856,0.0525,0.0000,0.0000,0.0208,0.0000,0.0000,0.0000
8551,0.0236,0.2651,0.0123,0.0144,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8552,0.2336,3.5108,0.6191,0.6305,0.2489,0.0000,0.0000,0.0002,0.0000,0.2489
8553,1.4745,1.8654,1.1038,0.6261,0.0387,0.0000,0.0001,0.0000,0.0000,0.0387
8554,0.0480,0.1417,0.2952,0.1928,0.0753,0.0000,0.0000,0.0000,0.0000,0.0000
8555,0.0218,0.4248,0.0128,0.0103,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000
8556,0.0011,0.0110,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000
8557,0.0879,0.1640,0.4282,0.3016,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
8558,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8559,0.0077,0.0094,0.0066,0.0034,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
8560,0.0147,0.0009,0.3433,0.0296,0.0067,0.0059,0.0009,0.0000,0.0296,0.0067
8561,0.0403,0.0861,0.0194,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8562,0.0119,0.5596,0.2413,0.0887,0.0540,0.0000,0.0000,0.0774,0.0000,0.0000
8563,0.1726,0.5668,0.0001,0.3865,0.0278,0.0000,0.0210,0.0000,0.0000,0.0278
8564,0.0036,1.1943,0.0160,0.0165,0.0385,0.0000,0.2696,0.0046,0.0000,0.0000
8565,0.0001,0.0081,0.0026,0.0009,0.0006,0.0000,0.0000,0.0002,0.0000,0.0000
8566,0.0520,0.0347,0.0111,0.0103,0.0026,0.0315,0.0008,0.0047,0.0055,0.0000
8567,0.0345,0.0475,0.0241,0.0137,0.0011,0.0009,0.0004,0.0001,0.0000,0.0011
8568,0.0195,0.1510,0.1051,0.0074,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000
8569,0.0003,0.0008,0.0013,0.0019,0.0003,0.0000,0.0000,0.0000,0.0018,0.0000
8570,0.0018,0.1450,0.0186,0.0013,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
8571,0.2446,0.3161,0.0926,0.0883,0.0000,0.0000,0.0015,0.0926,0.0000,0.0000
8572,0.2264,3.4720,0.4912,0.7496,0.4255,0.0000,0.0000,0.0005,0.0000,0.4255
8573,0.0001,0.0006,0.0015,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8574,0.0020,0.1588,0.0190,0.0014,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
8575,0.1054,0.0128,0.2988,0.2858,0.1742,0.0000,0.0000,0.2550,0.0000,0.0000
8576,0.0232,0.0610,0.1140,0.1822,0.0505,0.0232,0.0492,0.0000,0.1822,0.0505
8577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8578,0.0069,2.4582,0.0254,0.0322,0.3875,0.0000,0.2406,0.0000,0.0000,0.0000
8579,0.0322,0.0638,0.0097,0.0093,0.0040,0.0000,0.0315,0.0000,0.0000,0.0000
8580,0.0404,0.6191,0.2029,0.0134,0.0050,0.0000,0.0000,0.0001,0.0000,0.0000
8581,0.0285,0.7155,0.0245,0.0342,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000
8582,0.0177,0.0400,0.0924,0.1371,0.0315,0.0177,0.0360,0.0000,0.1371,0.0315
8583,0.0630,0.0806,0.0267,0.0243,0.0000,0.0000,0.0005,0.0267,0.0000,0.0000
8584,0.0018,0.7805,0.0079,0.0128,0.0078,0.0000,0.0085,0.0000,0.0000,0.0000
8585,0.1627,0.5294,0.0635,0.0395,0.0337,0.0000,0.0023,0.0513,0.0000,0.0000
8586,1.5362,0.5535,0.1062,0.3665,0.1390,0.0449,0.0000,0.0000,0.0000,0.0000
8587,0.0027,0.0039,0.0034,0.0020,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001
8588,0.0059,0.0622,0.0530,0.0039,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
8589,0.0579,0.1609,0.0511,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8590,0.0239,0.2351,0.0143,0.0088,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000
8591,0.0002,0.0005,0.0010,0.0007,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
8592,0.0013,0.0033,0.0068,0.0109,0.0034,0.0013,0.0027,0.0000,0.0109,0.0034
8593,0.0415,0.0531,0.0184,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8594,0.0270,0.0073,0.0010,0.0013,0.0010,0.0270,0.0000,0.0000,0.0013,0.0000
8595,0.1243,0.1768,0.0345,0.0263,0.0113,0.1139,0.0000,0.0000,0.0226,0.0000
8596,0.0385,0.1141,0.2494,0.1629,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000
8597,0.0198,0.0258,0.0430,0.0161,0.0008,0.0000,0.0000,0.0328,0.0000,0.0000
8598,0.0009,0.0005,0.0003,0.0002,0.0002,0.0009,0.0000,0.0000,0.0002,0.0000
8599,0.0014,0.1552,0.0052,0.0025,0.0133,0.0000,0.0000,0.0003,0.0000,0.0000
8600,0.0165,0.1282,0.0064,0.0059,0.0000,0.0062,0.0000,0.0000,0.0000,0.0000
8601,0.0007,0.0041,0.0147,0.0012,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000
8602,0.0011,0.1704,0.0095,0.0016,0.0072,0.0000,0.0000,0.0002,0.0000,0.0000
8603,0.0172,0.0218,0.0135,0.0077,0.0004,0.0000,0.0000,0.0000,0.0000,0.0004
8604,0.0831,0.1892,0.0000,0.1420,0.0136,0.0000,0.0223,0.0000,0.0000,0.0136
8605,0.0006,0.3849,0.0048,0.0299,0.1563,0.0000,0.2591,0.0048,0.0000,0.0000
8606,0.0290,0.2852,0.0173,0.0107,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000
8607,0.0014,0.0038,0.0038,0.0019,0.0010,0.0000,0.0001,0.0000,0.0016,0.0000
8608,0.0102,0.0334,0.0000,0.0311,0.0017,0.0000,0.0012,0.0000,0.0000,0.0017
8609,0.0440,0.0203,0.0132,0.0081,0.0011,0.0136,0.0000,0.0000,0.0024,0.0000
8610,0.0845,1.6481,0.0048,0.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8611,0.0038,0.0128,0.0264,0.0144,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000
8612,0.0093,1.8178,0.0429,0.0940,0.4848,0.0000,0.6261,0.0145,0.0000,0.0000
8613,0.0584,0.6386,0.0358,0.0492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8614,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8615,0.0073,0.0295,0.0000,0.0146,0.0001,0.0000,0.0000,0.0000,0.0001,0.0000
8616,0.0071,3.1724,0.0930,0.1295,0.8400,0.0000,2.6627,0.0930,0.0000,0.0000
8617,0.0002,0.0465,0.0005,0.0002,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000
8618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8619,0.1117,2.1928,0.0067,0.0995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8620,0.0506,0.0393,0.0205,0.0120,0.0000,0.0000,0.0023,0.0205,0.0000,0.0000
8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8622,0.7737,0.3597,0.0572,0.2138,0.0625,0.0388,0.0000,0.0000,0.0000,0.0000
8623,1.0320,1.5717,0.0884,0.4127,0.1080,0.0632,0.0000,0.0000,0.0000,0.0000
8624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8625,0.1008,1.7492,0.1992,0.4505,0.3346,0.0000,0.0000,0.0137,0.0000,0.2845
8626,0.3990,0.3423,0.0908,0.0769,0.0347,0.3897,0.0000,0.0000,0.0727,0.0000
8627,0.0039,2.3742,0.0296,0.1854,0.9629,0.0000,1.5986,0.0296,0.0000,0.0000
8628,0.0445,0.6792,0.2207,0.0146,0.0055,0.0000,0.0000,0.0002,0.0000,0.0000
8629,0.0214,0.0612,0.1020,0.1406,0.0309,0.0214,0.0550,0.0000,0.1406,0.0309
8630,0.0068,1.0226,0.0168,0.0554,0.0513,0.0000,0.0821,0.0000,0.0000,0.0000
8631,0.0070,0.0089,0.0253,0.0143,0.0009,0.0000,0.0000,0.0000,0.0000,0.0009
8632,0.0108,1.3197,0.0161,0.0199,0.0171,0.0000,0.0123,0.0032,0.0000,0.0000
8633,0.0070,0.0184,0.0578,0.0923,0.0270,0.0070,0.0149,0.0000,0.0923,0.0270
8634,0.0020,0.0046,0.0000,0.0022,0.0002,0.0000,0.0005,0.0000,0.0000,0.0002
8635,0.0035,0.0117,0.0092,0.0060,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
8636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8637,0.2723,0.1976,0.1914,0.0904,0.0038,0.0000,0.0000,0.1913,0.0000,0.0000
8638,0.0037,0.0196,0.0151,0.0009,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
8639,0.0277,0.5079,0.0110,0.0006,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
8640,0.0000,0.0004,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
8641,0.0005,0.0010,0.0001,0.0001,0.0004,0.0000,0.0004,0.0000,0.0000,0.0000
8642,0.0003,0.0274,0.0047,0.0021,0.0012,0.0000,0.0000,0.0003,0.0000,0.0000
8643,0.1118,0.3072,0.3937,0.5865,0.1713,0.1118,0.2698,0.0000,0.5865,0.1713
8644,0.1971,0.4056,0.0915,0.0614,0.0368,0.0000,0.1261,0.0000,0.0000,0.0000
8645,0.0171,0.0886,0.1331,0.0481,0.0385,0.0000,0.0000,0.0000,0.0000,0.0000
8646,0.0269,0.0927,0.0041,0.0035,0.0898,0.0084,0.0000,0.0000,0.0000,0.0000
8647,0.0001,0.0001,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000
8648,0.0007,0.0001,0.0027,0.0003,0.0000,0.0003,0.0001,0.0000,0.0003,0.0000
8649,0.2153,0.2717,0.0842,0.0745,0.0000,0.0000,0.0017,0.0842,0.0000,0.0000
8650,0.0001,0.0002,0.0002,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
8651,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8652,0.1960,0.0331,0.2749,0.1227,0.0000,0.0000,0.0310,0.0000,0.0000,0.0000
8653,0.1152,1.5626,0.0041,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8654,0.0528,0.5179,0.0312,0.0193,0.0000,0.0107,0.0000,0.0000,0.0000,0.0000
8655,0.1147,0.1150,0.0348,0.0280,0.0000,0.0000,0.0013,0.0348,0.0000,0.0000
8656,0.0008,0.0010,0.0028,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
8657,0.0008,0.0027,0.0001,0.0001,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000
8658,0.0926,0.3907,0.2255,0.0851,0.0068,0.0000,0.0000,0.0000,0.0731,0.0000
8659,0.0070,0.0101,0.0076,0.0044,0.0003,0.0002,0.0001,0.0000,0.0000,0.0003
8660,0.0173,0.0103,0.0039,0.0031,0.0017,0.0173,0.0000,0.0000,0.0031,0.0000
8661,0.0187,0.0930,0.1099,0.0914,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000
8662,0.0003,0.0011,0.0000,0.0013,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001
8663,0.0156,0.0308,0.0033,0.0032,0.0051,0.0000,0.0153,0.0000,0.0000,0.0000
8664,0.0927,1.6392,0.0043,0.0695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8665,0.1237,0.3361,0.0981,0.4279,0.2797,0.0000,0.0000,0.0000,0.0000,0.0000
8666,0.1131,0.1657,0.0300,0.0212,0.0077,0.0895,0.0000,0.0000,0.0147,0.0000
8667,0.0025,0.5571,0.0126,0.0140,0.0109,0.0000,0.0029,0.0004,0.0000,0.0000
8668,0.0083,0.0101,0.0174,0.0070,0.0008,0.0000,0.0000,0.0000,0.0000,0.0008
8669,0.0298,0.4072,0.0844,0.0270,0.0357,0.0000,0.0034,0.0000,0.0000,0.0000
8670,0.0286,0.2303,0.0246,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8671,0.1454,0.2430,0.1249,0.0708,0.0000,0.0000,0.0023,0.1249,0.0000,0.0000
8672,0.0126,0.1291,0.0024,0.0019,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000
8673,0.0041,1.4530,0.0559,0.0281,0.2527,0.0000,0.2383,0.0000,0.0000,0.0000
8674,0.0000,0.0039,0.0022,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8675,0.0001,0.0005,0.0015,0.0022,0.0002,0.0000,0.0000,0.0000,0.0022,0.0000
8676,0.0872,0.1428,0.0354,0.0340,0.0236,0.0000,0.0398,0.0000,0.0000,0.0000
8677,0.0001,0.0061,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8678,0.1274,0.1438,0.0884,0.0092,0.0005,0.0000,0.0000,0.0884,0.0000,0.0000
8679,0.0001,0.0003,0.0018,0.0029,0.0015,0.0001,0.0002,0.0000,0.0029,0.0015
8680,0.1321,0.0270,0.3393,0.4347,0.1726,0.0000,0.0000,0.1927,0.0000,0.0000
8681,0.0038,0.5697,0.0517,0.0130,0.0747,0.0000,0.0000,0.0025,0.0000,0.0000
8682,1.3800,0.8645,0.8500,0.3199,0.0173,0.0000,0.0000,0.8362,0.0000,0.0000
8683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8684,0.0448,0.2555,0.0165,0.0262,0.1948,0.0000,0.0000,0.0000,0.0000,0.0000
8685,0.0005,0.0846,0.0106,0.0020,0.0120,0.0000,0.0000,0.0006,0.0000,0.0000
8686,0.1416,0.3183,0.7228,0.4539,0.0350,0.0000,0.0000,0.0000,0.4539,0.0000
8687,0.0769,0.1525,0.0226,0.0217,0.0103,0.0000,0.0755,0.0000,0.0000,0.0000
8688,0.3740,0.2239,0.0825,0.0661,0.0338,0.3740,0.0000,0.0000,0.0661,0.0000
8689,0.0491,0.0970,0.4649,0.1517,0.0000,0.0008,0.0000,0.0003,0.0000,0.0000
8690,0.3421,0.2916,0.0776,0.0655,0.0296,0.3343,0.0000,0.0000,0.0621,0.0000
8691,0.0074,0.0164,0.0047,0.0023,0.0016,0.0000,0.0031,0.0000,0.0000,0.0000
8692,0.1729,2.5801,0.3406,0.4601,0.3692,0.0000,0.0000,0.0027,0.0000,0.3692
8693,0.0019,0.0016,0.0006,0.0004,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000
8694,0.0715,0.9067,0.0078,0.0399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8695,0.0746,0.0725,0.0201,0.0150,0.0073,0.0720,0.0000,0.0000,0.0139,0.0000
8696,0.1394,0.0174,0.1932,0.1098,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000
8697,0.0478,0.0911,0.0235,0.0183,0.0127,0.0000,0.0297,0.0029,0.0000,0.0000
8698,0.1442,0.3188,0.0841,0.0406,0.0306,0.0000,0.0607,0.0000,0.0000,0.0000
8699,0.0078,0.1193,0.0391,0.0026,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000
8700,0.0001,0.0003,0.0004,0.0003,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000
8701,0.0029,0.2315,0.0353,0.0154,0.0094,0.0000,0.0000,0.0024,0.0000,0.0000
8702,0.0027,0.0175,0.0006,0.0008,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000
8703,0.0041,1.0422,0.0148,0.0098,0.0209,0.0000,0.0872,0.0000,0.0000,0.0000
8704,0.0572,0.1282,0.3000,0.1885,0.0186,0.0000,0.0010,0.0000,0.1882,0.0000
8705,0.0226,0.0286,0.0378,0.0215,0.0011,0.0000,0.0000,0.0000,0.0000,0.0011
8706,0.0051,0.0159,0.0175,0.0256,0.0025,0.0000,0.0000,0.0000,0.0256,0.0002
8707,0.0301,0.7623,0.1758,0.0795,0.1453,0.0000,0.0000,0.0644,0.0000,0.0000
8708,0.1317,0.1721,0.0644,0.0532,0.0032,0.0000,0.0060,0.0602,0.0000,0.0000
8709,0.0014,0.0067,0.0079,0.0066,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000
8710,2.1147,1.2266,0.1574,0.6194,0.1701,0.1300,0.0000,0.0000,0.0000,0.0000
8711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8712,0.0367,0.5389,0.0193,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8713,0.0485,0.2415,0.0322,0.2155,0.1018,0.0000,0.0000,0.0000,0.0048,0.0000
8714,0.0263,0.3251,0.0148,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8715,0.1471,0.1015,0.0308,0.0256,0.0118,0.1422,0.0000,0.0000,0.0247,0.0000
8716,0.0035,0.5004,0.0536,0.0314,0.2032,0.0000,0.0004,0.0045,0.0000,0.0000
8717,0.0039,0.6446,0.1117,0.0224,0.1413,0.0000,0.0000,0.0074,0.0000,0.0000
8718,0.1025,0.2585,0.0823,0.3391,0.1895,0.0000,0.0000,0.0000,0.0000,0.0000
8719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8720,0.0133,0.0168,0.0193,0.0110,0.0007,0.0000,0.0000,0.0000,0.0000,0.0007
8721,0.0170,0.5417,0.1611,0.0436,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000
8722,0.0083,0.0111,0.0055,0.0038,0.0000,0.0000,0.0003,0.0055,0.0000,0.0000
8723,0.5412,1.1559,0.0392,0.2250,0.0431,0.0362,0.0000,0.0000,0.0000,0.0000
8724,0.0355,0.0023,0.0035,0.0005,0.0071,0.0352,0.0011,0.0035,0.0005,0.0071
8725,1.9189,0.8494,1.0794,0.7325,1.2648,1.8597,0.7606,1.0032,0.7110,1.2609
8726,0.0018,0.1306,0.0932,0.0057,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000
8727,0.0413,0.2240,0.0190,0.0611,0.0183,0.0109,0.0002,0.0049,0.0005,0.0047
8728,0.0009,0.0543,0.0418,0.0027,0.0032,0.0000,0.0001,0.0000,0.0000,0.0000
8729,0.0000,0.0003,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8730,0.0947,0.0482,0.0462,0.0157,0.0524,0.0292,0.0080,0.0000,0.0000,0.0523
8731,0.1533,0.2977,0.2271,0.1316,0.1289,0.0413,0.0044,0.1953,0.0177,0.1031
8732,0.0004,0.0235,0.0292,0.0017,0.0029,0.0000,0.0005,0.0001,0.0000,0.0002
8733,0.0984,0.1079,0.0108,0.0306,0.0057,0.0835,0.0008,0.0008,0.0004,0.0001
8734,0.0227,0.4549,0.2173,0.0010,0.1258,0.0220,0.4442,0.0014,0.0000,0.1258
8735,0.0001,0.0008,0.0002,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8737,0.1243,0.2767,0.5260,0.0244,0.3568,0.1219,0.2746,0.4525,0.0244,0.3568
8738,0.0197,0.1302,0.0094,0.0040,0.0281,0.0104,0.0171,0.0016,0.0000,0.0110
8739,0.0406,0.9012,0.9139,0.0491,0.0692,0.0000,0.0230,0.0212,0.0000,0.0094
8740,0.0128,0.0108,0.0025,0.0002,0.0022,0.0052,0.0035,0.0017,0.0002,0.0022
8741,0.0012,0.0019,0.0012,0.0027,0.0011,0.0008,0.0000,0.0005,0.0001,0.0001
8742,0.0005,0.0011,0.0003,0.0008,0.0002,0.0003,0.0000,0.0001,0.0000,0.0000
8743,0.0049,0.3104,0.2016,0.0129,0.0166,0.0000,0.0008,0.0001,0.0000,0.0002
8744,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8746,0.0002,0.0001,0.0001,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001
8747,0.0001,0.0003,0.0005,0.0003,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000
8748,0.0581,0.2347,0.3707,0.2137,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000
8749,0.0036,0.0070,0.0099,0.0057,0.0054,0.0010,0.0001,0.0085,0.0008,0.0044
8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8751,0.0056,0.0023,0.0004,0.0000,0.0005,0.0053,0.0006,0.0003,0.0000,0.0005
8752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8753,0.0231,0.5120,0.5407,0.0291,0.0412,0.0000,0.0131,0.0126,0.0000,0.0056
8754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8755,0.0026,0.0027,0.0003,0.0002,0.0000,0.0012,0.0000,0.0003,0.0000,0.0000
8756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8758,0.0023,0.0001,0.0000,0.0000,0.0000,0.0023,0.0000,0.0000,0.0000,0.0000
8759,0.0013,0.0005,0.0005,0.0000,0.0017,0.0012,0.0000,0.0005,0.0000,0.0017
8760,0.0118,0.0048,0.0048,0.0002,0.0168,0.0110,0.0004,0.0048,0.0002,0.0168
8761,0.0004,0.0047,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8762,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0003
8763,0.0172,0.2606,0.0221,0.0162,0.0284,0.0009,0.0019,0.0012,0.0000,0.0004
8764,0.0000,0.0010,0.0024,0.0001,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000
8765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8766,0.0840,0.0709,0.0141,0.0010,0.0122,0.0343,0.0226,0.0093,0.0009,0.0122
8767,0.3420,0.9784,1.4461,0.0787,0.2746,0.3377,0.5508,0.0764,0.0787,0.1927
8768,0.0002,0.0011,0.0014,0.0001,0.0014,0.0001,0.0010,0.0009,0.0001,0.0014
8769,0.0002,0.0002,0.0001,0.0000,0.0010,0.0002,0.0001,0.0001,0.0000,0.0010
8770,0.0016,0.0008,0.0008,0.0003,0.0008,0.0005,0.0001,0.0000,0.0000,0.0008
8771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8772,0.0338,1.0512,0.0968,0.0509,0.1204,0.0005,0.0054,0.0003,0.0000,0.0296
8773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8774,2.6467,1.2778,1.3352,0.6948,0.4946,0.3196,0.0487,0.0000,0.0000,0.4864
8775,0.0254,0.1442,0.0171,0.0533,0.0144,0.0055,0.0001,0.0017,0.0002,0.0042
8776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8779,0.0529,0.1911,0.3406,0.1900,0.1351,0.0000,0.0000,0.0000,0.0000,0.0000
8780,0.0645,0.0156,0.0093,0.0019,0.0047,0.0367,0.0028,0.0000,0.0000,0.0044
8781,0.0102,0.0228,0.0454,0.0021,0.0316,0.0100,0.0226,0.0390,0.0021,0.0316
8782,0.0006,0.0404,0.0316,0.0020,0.0026,0.0000,0.0001,0.0000,0.0000,0.0000
8783,0.0058,0.0270,0.0002,0.0000,0.0005,0.0003,0.0000,0.0001,0.0000,0.0005
8784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8785,0.0669,0.5447,0.3968,0.0224,0.0581,0.0000,0.0504,0.0205,0.0000,0.0261
8786,0.0132,0.0209,0.0072,0.0167,0.0041,0.0087,0.0000,0.0034,0.0003,0.0004
8787,0.0187,0.7373,0.7606,0.0137,0.1323,0.0171,0.2694,0.0249,0.0137,0.0969
8788,0.0467,0.0389,0.0194,0.0054,0.3129,0.0139,0.0203,0.0000,0.0000,0.3122
8789,0.0020,0.0002,0.0089,0.0051,0.0001,0.0012,0.0002,0.0000,0.0051,0.0001
8790,0.2207,0.3309,0.5923,0.0391,0.3323,0.1149,0.2988,0.3090,0.0240,0.3303
8791,0.0009,0.0017,0.0111,0.0000,0.0030,0.0008,0.0014,0.0000,0.0000,0.0030
8792,0.0000,0.0009,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
8793,0.0041,0.0023,0.0011,0.0002,0.0152,0.0038,0.0008,0.0011,0.0002,0.0152
8794,0.0037,0.0263,0.0416,0.0027,0.0416,0.0026,0.0256,0.0272,0.0027,0.0415
8795,0.3403,0.9302,0.9151,0.1329,0.4504,0.1290,0.1390,0.1952,0.0092,0.3981
8796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8797,0.0012,0.0488,0.0354,0.0023,0.0023,0.0000,0.0006,0.0005,0.0000,0.0001
8798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8799,0.0409,0.0414,0.0347,0.0133,0.0036,0.0000,0.0000,0.0000,0.0000,0.0034
8800,0.0078,0.0528,0.0073,0.0233,0.0052,0.0023,0.0000,0.0001,0.0000,0.0005
8801,1.0217,0.4981,0.5383,0.2011,1.0120,0.2489,0.1127,0.0000,0.0000,0.9868
8802,0.0003,0.0001,0.0005,0.0001,0.0003,0.0002,0.0000,0.0000,0.0000,0.0002
8803,0.0203,0.0112,0.0096,0.0006,0.0389,0.0125,0.0012,0.0056,0.0002,0.0389
8804,0.0120,0.2553,0.0255,0.0130,0.0205,0.0007,0.0021,0.0003,0.0000,0.0019
8805,0.1862,0.1870,0.2144,0.0448,0.1510,0.1858,0.1854,0.1146,0.0000,0.1510
